398;/;/;PUNCT;_;_;397;punct;_;@dlb1967m-words#@dlb1967m#116.916#117.223
399;читать;читать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;407;xcomp;_;@dlb1967m-words#@dlb1967m#117.223#117.53
400;новые;новый;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur;401;amod;_;@dlb1967m-words#@dlb1967m#117.53#117.837
401;вещи;вещь;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur;399;obj;_;@dlb1967m-words#@dlb1967m#117.837#118.144
402;и;и;CCONJ;_;_;403;cc;_;@dlb1967m-words#@dlb1967m#118.144#118.451
403;проверять;проверять;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;399;conj;_;@dlb1967m-words#@dlb1967m#118.451#118.762
404;реакцию;реакция;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;403;obj;_;@dlb1967m-words#@dlb1967m#119.104#119.573
405;зала;зал;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;404;nmod;_;@dlb1967m-words#@dlb1967m#119.573#120.042
406;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;407;nsubj;_;@dlb1967m-words#@dlb1967m#120.042#120.511
407;приезжаю;приезжать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;393;conj;_;@dlb1967m-words#@dlb1967m#120.511#120.98
408;сюда;сюда;ADV;_;Degree=Pos;407;advmod;_;@dlb1967m-words#@dlb1967m#120.98#121.449
409;а;а;CCONJ;_;_;417;cc;_;@dlb1967m-words#@dlb1967m#121.93#122.28
410;Москва;Москва;PROPN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;417;nsubj;_;@dlb1967m-words#@dlb1967m#122.28#122.63
411;/;/;PUNCT;_;_;414;punct;_;@dlb1967m-words#@dlb1967m#122.63#122.98
412;ну;ну;PART;_;_;414;discourse;_;@dlb1967m-words#@dlb1967m#122.98#123.33
413;что;что;SCONJ;_;_;412;fixed;_;@dlb1967m-words#@dlb1967m#123.33#123.68
414;Москва;Москва;PROPN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;410;appos;_;@dlb1967m-words#@dlb1967m#123.68#124.03
415;/;/;PUNCT;_;_;416;punct;_;@dlb1967m-words#@dlb1967m#124.03#124.38
416;Москва;Москва;PROPN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;414;nmod;_;@dlb1967m-words#@dlb1967m#124.38#124.73
417;переживает;переживать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;407;conj;_;@dlb1967m-words#@dlb1967m#124.73#125.08
418;щас;щас;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;417;obj;_;@dlb1967m-words#@dlb1967m#125.08#125.43
419;период;период;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;418;nmod;_;@dlb1967m-words#@dlb1967m#125.43#125.78
420;/;/;PUNCT;_;_;421;punct;_;@dlb1967m-words#@dlb1967m#125.78#126.13
421;понятной;понятный;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;424;amod;_;@dlb1967m-words#@dlb1967m#126.13#126.48
422;совершенно;совершенно;ADV;_;Degree=Pos;423;obl;_;@dlb1967m-words#@dlb1967m#126.48#126.83
423;имперской;имперский;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;424;amod;_;@dlb1967m-words#@dlb1967m#126.83#127.18
424;архаики;архаик;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;419;nmod;_;@dlb1967m-words#@dlb1967m#127.18#127.53
425;/;/;PUNCT;_;_;426;punct;_;@dlb1967m-words#@dlb1967m#127.53#127.88
426;период;период;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;424;nmod;_;@dlb1967m-words#@dlb1967m#127.88#128.23
427;деградации;деградация;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;426;nmod;_;@dlb1967m-words#@dlb1967m#128.23#128.58
428;/;/;PUNCT;_;_;426;punct;_;@dlb1967m-words#@dlb1967m#128.58#128.93
429;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;430;nsubj;_;@dlb1967m-words#@dlb1967m#128.93#129.28
430;стараюсь;стараться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid;419;acl;_;@dlb1967m-words#@dlb1967m#129.28#129.63
431;там;там;ADV;_;Degree=Pos;430;advmod;_;@dlb1967m-words#@dlb1967m#129.63#129.98
432;/;/;PUNCT;_;_;433;punct;_;@dlb1967m-words#@dlb1967m#129.98#130.33
433;светиться;светиться;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Mid;430;xcomp;_;@dlb1967m-words#@dlb1967m#130.33#130.68
434;поменьше;мало;ADV;_;Degree=Cmp;433;advmod;_;@dlb1967m-words#@dlb1967m#130.68#131.042
435;ну;ну;PART;_;_;437;parataxis;_;@dlb1967m-words#@dlb1967m#140.642#140.997
436;/;/;PUNCT;_;_;435;punct;_;@dlb1967m-words#@dlb1967m#140.997#141.352
437;Петербург;Петербург;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;433;conj;_;@dlb1967m-words#@dlb1967m#141.352#141.707
438;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;439;nsubj;_;@dlb1967m-words#@dlb1967m#141.707#142.062
439;Чацкий;Чацкий;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;437;amod;_;@dlb1967m-words#@dlb1967m#142.062#142.417
440;/;/;PUNCT;_;_;447;punct;_;@dlb1967m-words#@dlb1967m#142.417#142.772
441;а;а;CCONJ;_;_;447;cc;_;@dlb1967m-words#@dlb1967m#142.772#143.127
442;Москва;Москва;PROPN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;447;nsubj;_;@dlb1967m-words#@dlb1967m#143.127#143.482
443;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;447;cop;_;@dlb1967m-words#@dlb1967m#143.482#143.837
444;Фамусов;Фамусов;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;447;nsubj;_;@dlb1967m-words#@dlb1967m#143.837#144.201
445;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;447;nsubj;_;@dlb1967m-words#@dlb1967m#144.201#144.627
446;совершенно;совершенно;ADV;_;Degree=Pos;447;obl;_;@dlb1967m-words#@dlb1967m#144.627#145.053
447;очевидно;очевидный;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;439;parataxis;_;@dlb1967m-words#@dlb1967m#145.053#145.479
448;/;/;PUNCT;_;_;449;punct;_;@dlb1967m-words#@dlb1967m#145.479#145.905
449;фамусовский;фамусовский;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;447;obl;_;@dlb1967m-words#@dlb1967m#145.905#146.331
450;/;/;PUNCT;_;_;449;punct;_;@dlb1967m-words#@dlb1967m#146.331#146.757
451;город;город;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;453;nsubj;_;@dlb1967m-words#@dlb1967m#146.757#147.186
452;архаический;архаический;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;453;amod;_;@dlb1967m-words#@dlb1967m#147.322#148.568
453;циклический;циклический;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;447;conj;_;@dlb1967m-words#@dlb1967m#148.816#149.238
454;/;/;PUNCT;_;_;457;punct;_;@dlb1967m-words#@dlb1967m#149.238#149.66
455;как;как;SCONJ;_;_;457;mark;_;@dlb1967m-words#@dlb1967m#149.66#150.082
456;русская;русский;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;457;amod;_;@dlb1967m-words#@dlb1967m#150.082#150.504
457;история;история;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;465;advcl;_;@dlb1967m-words#@dlb1967m#150.504#150.926
458;/;/;PUNCT;_;_;460;punct;_;@dlb1967m-words#@dlb1967m#150.926#151.348
459;круглый;круглый;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;460;amod;_;@dlb1967m-words#@dlb1967m#151.348#151.77
460;Питер;Питер;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;465;conj;_;@dlb1967m-words#@dlb1967m#151.853#152.258
461;вообще;вообще;ADV;_;Degree=Pos;462;advmod;_;@dlb1967m-words#@dlb1967m#152.258#152.663
462;вытянутый;вытянуть;VERB;_;Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass;464;acl;_;@dlb1967m-words#@dlb1967m#152.663#153.068
463;/;/;PUNCT;_;_;462;punct;_;@dlb1967m-words#@dlb1967m#153.068#153.473
464;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;465;nsubj;_;@dlb1967m-words#@dlb1967m#153.473#153.88
465;устремлён;устремлёть;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;453;obl;_;@dlb1967m-words#@dlb1967m#154.036#154.56
466;/;/;PUNCT;_;_;465;punct;_;@dlb1967m-words#@dlb1967m#154.56#155.084
467;в;в;ADP;_;_;470;case;_;@dlb1967m-words#@dlb1967m#155.084#155.608
468;разомкнутое;разомкнуть;VERB;_;Aspect=Perf|Case=Acc|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass;470;amod;_;@dlb1967m-words#@dlb1967m#155.608#156.132
469;морское;морской;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;470;amod;_;@dlb1967m-words#@dlb1967m#156.132#156.656
470;пространство;пространство;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;465;nmod;_;@dlb1967m-words#@dlb1967m#156.656#157.18
471;/;/;PUNCT;_;_;474;punct;_;@dlb1967m-words#@dlb1967m#157.18#157.704
472;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;474;nsubj;_;@dlb1967m-words#@dlb1967m#157.704#158.229
473;да;да;PART;_;_;474;advmod;_;@dlb1967m-words#@dlb1967m#158.77#158.999
474;да;да;PART;_;_;465;parataxis;_;@dlb1967m-words#@dlb1967m#158.999#159.229
475;[нрзб];[нрзб];PUNCT;_;_;501;punct;_;@dlb1967m-words#@dlb1967m#159.284#159.767
476;линейный;линейный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;477;amod;_;@dlb1967m-words#@dlb1967m#159.767#160.25
477;город;город;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;501;nsubj;_;@dlb1967m-words#@dlb1967m#160.25#160.733
478;/;/;PUNCT;_;_;497;punct;_;@dlb1967m-words#@dlb1967m#160.733#161.216
479;прямолинейный;прямолинейный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;497;amod;_;@dlb1967m-words#@dlb1967m#161.216#161.699
480;/;/;PUNCT;_;_;481;punct;_;@dlb1967m-words#@dlb1967m#161.699#162.182
481;умозрительный;умозрительный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;497;amod;_;@dlb1967m-words#@dlb1967m#162.182#162.665
482;/;/;PUNCT;_;_;483;punct;_;@dlb1967m-words#@dlb1967m#162.665#163.148
483;геометричный;геометричный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;497;amod;_;@dlb1967m-words#@dlb1967m#163.148#163.631
484;/;/;PUNCT;_;_;483;punct;_;@dlb1967m-words#@dlb1967m#163.631#164.114
485;удобно;удобный;ADV;_;Degree=Pos;486;advmod;_;@dlb1967m-words#@dlb1967m#164.114#164.597
486;спланированный;планировать;VERB;_;Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass;497;acl;_;@dlb1967m-words#@dlb1967m#164.597#165.08
487;/;/;PUNCT;_;_;488;punct;_;@dlb1967m-words#@dlb1967m#165.08#165.563
488;стоящий;стоять;VERB;_;Animacy=Inan|Aspect=Imp|Case=Acc|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act;497;acl;_;@dlb1967m-words#@dlb1967m#165.563#166.046
489;на;на;ADP;_;_;491;case;_;@dlb1967m-words#@dlb1967m#166.046#166.529
490;огромной;огромный;ADJ;_;Case=Loc|Degree=Pos|Gender=Fem|Number=Sing;491;amod;_;@dlb1967m-words#@dlb1967m#166.529#167.012
491;реке;река;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;488;obl;_;@dlb1967m-words#@dlb1967m#167.012#167.5
492;и;и;CCONJ;_;_;493;cc;_;@dlb1967m-words#@dlb1967m#168.155#168.536
493;ветер;ветер;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;488;conj;_;@dlb1967m-words#@dlb1967m#168.536#168.917
494;питерский;питерский;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;493;amod;_;@dlb1967m-words#@dlb1967m#168.917#169.298
495;и;и;CCONJ;_;_;496;cc;_;@dlb1967m-words#@dlb1967m#169.298#169.679
496;питерские;питерский;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;488;conj;_;@dlb1967m-words#@dlb1967m#169.679#170.06
497;вертикали;вертикаль;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;477;appos;_;@dlb1967m-words#@dlb1967m#170.06#170.441
498;невская;невский;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;499;amod;_;@dlb1967m-words#@dlb1967m#170.441#170.822
499;перспектива;перспектива;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;501;nsubj;_;@dlb1967m-words#@dlb1967m#170.822#171.203
500;всё;все;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;501;obj;_;@dlb1967m-words#@dlb1967m#171.203#171.584
501;говорит;говорить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;474;parataxis;_;@dlb1967m-words#@dlb1967m#171.584#171.965
502;о;о;ADP;_;_;503;case;_;@dlb1967m-words#@dlb1967m#171.965#172.346
503;будущем;будущее;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;501;obl;_;@dlb1967m-words#@dlb1967m#172.346#172.727
504;/;/;PUNCT;_;_;506;punct;_;@dlb1967m-words#@dlb1967m#172.727#173.108
505;о;о;ADP;_;_;506;case;_;@dlb1967m-words#@dlb1967m#173.108#173.489
506;просторе;простор;NOUN;_;Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing;503;conj;_;@dlb1967m-words#@dlb1967m#173.489#173.87
507;о;о;ADP;_;_;508;case;_;@dlb1967m-words#@dlb1967m#173.87#174.251
508;счастье;счастье;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;506;nmod;_;@dlb1967m-words#@dlb1967m#174.251#174.644
509;неслучайно;неслучайно;ADV;_;Degree=Pos;513;advmod;_;@dlb1967m-words#@dlb1967m#175.128#175.547
510;собственно;собственно;ADV;_;Degree=Pos;513;parataxis;_;@dlb1967m-words#@dlb1967m#175.547#175.966
511;именно;именно;PART;_;_;510;advmod;_;@dlb1967m-words#@dlb1967m#175.966#176.385
512;и;и;PART;_;_;513;advmod;_;@dlb1967m-words#@dlb1967m#176.385#176.804
513;Блок;блок;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;515;nsubj;_;@dlb1967m-words#@dlb1967m#176.804#177.223
514;/;/;PUNCT;_;_;513;punct;_;@dlb1967m-words#@dlb1967m#177.223#177.642
515;стал;стать;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;506;parataxis;_;@dlb1967m-words#@dlb1967m#177.642#178.061
516;главным;главный;ADJ;_;Case=Ins|Degree=Pos|Gender=Masc|Number=Sing;517;amod;_;@dlb1967m-words#@dlb1967m#178.061#178.48
517;поэтом;поэт;NOUN;_;Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing;515;obl;_;@dlb1967m-words#@dlb1967m#178.48#178.899
518;России;Россия;PROPN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;517;nmod;_;@dlb1967m-words#@dlb1967m#178.899#179.318
519;который;который;PRON;_;Case=Nom;523;nsubj;_;@dlb1967m-words#@dlb1967m#179.318#179.737
520;как;как;SCONJ;_;_;523;advmod;_;@dlb1967m-words#@dlb1967m#179.737#180.156
521;раз;раз;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;520;fixed;_;@dlb1967m-words#@dlb1967m#180.156#180.575
522;и;и;PART;_;_;523;advmod;_;@dlb1967m-words#@dlb1967m#180.575#180.994
523;родился;рождаться;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;517;acl:relcl;_;@dlb1967m-words#@dlb1967m#180.994#181.413
524;напротив;напротив;ADV;_;Degree=Pos;523;advmod;_;@dlb1967m-words#@dlb1967m#181.413#181.832
525;/;/;PUNCT;_;_;527;punct;_;@dlb1967m-words#@dlb1967m#181.832#182.251
526;и;и;CCONJ;_;_;527;cc;_;@dlb1967m-words#@dlb1967m#182.251#182.67
527;умер;умереть;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;515;conj;_;@dlb1967m-words#@dlb1967m#182.67#183.089
528;неподалёку;неподалёка;ADV;_;Degree=Pos;529;obl;_;@dlb1967m-words#@dlb1967m#183.089#183.508
529;большое;большой;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;527;obj;_;@dlb1967m-words#@dlb1967m#183.669#184.21
530;да;да;PART;_;_;532;advmod;_;@dlb1967m-words#@dlb1967m#184.21#184.752
531;на;на;ADP;_;_;532;case;_;@dlb1967m-words#@dlb1967m#184.917#185.297
532;Декабристов;декабрист;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur;529;obl;_;@dlb1967m-words#@dlb1967m#185.297#185.677
533;большое;большой;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;534;amod;_;@dlb1967m-words#@dlb1967m#185.761#186.085
534;счастье;счастье;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;532;nmod;_;@dlb1967m-words#@dlb1967m#186.085#186.409
535;/;/;PUNCT;_;_;536;punct;_;@dlb1967m-words#@dlb1967m#186.409#186.733
536;родиться;рождаться;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Mid;534;obl;_;@dlb1967m-words#@dlb1967m#186.733#187.057
537;и;и;CCONJ;_;_;538;cc;_;@dlb1967m-words#@dlb1967m#187.057#187.381
538;умереть;умереть;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;536;conj;_;@dlb1967m-words#@dlb1967m#187.381#187.705
539;в;в;ADP;_;_;541;case;_;@dlb1967m-words#@dlb1967m#187.705#188.029
540;одном;один;DET;_;Case=Loc|Degree=Pos|Gender=Masc|Number=Sing;541;amod;_;@dlb1967m-words#@dlb1967m#188.029#188.353
541;городе;город;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;538;obl;_;@dlb1967m-words#@dlb1967m#188.353#188.677
542;для;для;ADP;_;_;543;case;_;@dlb1967m-words#@dlb1967m#188.677#189.001
543;России;Россия;PROPN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;538;obl;_;@dlb1967m-words#@dlb1967m#189.001#189.325
544;двадцатого;двадцатый;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;545;amod;_;@dlb1967m-words#@dlb1967m#189.325#189.649
545;века;век;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;543;nmod;_;@dlb1967m-words#@dlb1967m#189.649#189.983
546;и;и;CCONJ;_;_;549;cc;_;@dlb1967m-words#@dlb1967m#190.302#190.649
547;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;549;nsubj;_;@dlb1967m-words#@dlb1967m#190.649#190.996
548;конечно;конечно;ADV;_;Degree=Pos;549;obl;_;@dlb1967m-words#@dlb1967m#190.996#191.343
549;убеждён;убежденный;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;536;conj;_;@dlb1967m-words#@dlb1967m#191.343#191.69
550;/;/;PUNCT;_;_;566;punct;_;@dlb1967m-words#@dlb1967m#191.69#192.037
551;что;что;SCONJ;_;_;566;mark;_;@dlb1967m-words#@dlb1967m#192.037#192.384
552;Москва;Москва;PROPN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;566;nsubj;_;@dlb1967m-words#@dlb1967m#192.384#192.731
553;с;с;ADP;_;_;556;case;_;@dlb1967m-words#@dlb1967m#192.731#193.078
554;её;ее;DET;_;_;556;det;_;@dlb1967m-words#@dlb1967m#193.078#193.432
555;пресловутым;пресловутый;ADJ;_;Case=Ins|Degree=Pos|Gender=Neut|Number=Sing;556;amod;_;@dlb1967m-words#@dlb1967m#193.688#194.062
556;хлебосольством;хлебосольство;NOUN;_;Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing;566;nmod;_;@dlb1967m-words#@dlb1967m#194.062#194.436
557;и;и;CCONJ;_;_;558;cc;_;@dlb1967m-words#@dlb1967m#194.436#194.81
558;духотой;духота;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;556;conj;_;@dlb1967m-words#@dlb1967m#194.81#195.184
559;/;/;PUNCT;_;_;562;punct;_;@dlb1967m-words#@dlb1967m#195.184#195.558
560;именно;именно;PART;_;_;561;advmod;_;@dlb1967m-words#@dlb1967m#195.558#195.932
561;имперской;имперский;ADJ;_;Case=Ins|Degree=Pos|Gender=Fem|Number=Sing;562;amod;_;@dlb1967m-words#@dlb1967m#195.932#196.306
562;духотой;духота;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;558;nmod;_;@dlb1967m-words#@dlb1967m#196.306#196.68
563;/;/;PUNCT;_;_;556;punct;_;@dlb1967m-words#@dlb1967m#196.68#197.054
564;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;566;nsubj;_;@dlb1967m-words#@dlb1967m#197.054#197.428
565;русское;русский;ADJ;_;Case=Nom|Degree=Pos|Gender=Neut|Number=Sing;566;amod;_;@dlb1967m-words#@dlb1967m#197.428#197.802
566;прошлое;прошлое;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;548;ccomp;_;@dlb1967m-words#@dlb1967m#197.802#198.176
567;/;/;PUNCT;_;_;573;punct;_;@dlb1967m-words#@dlb1967m#198.176#198.55
568;ну;ну;PART;_;_;571;parataxis;_;@dlb1967m-words#@dlb1967m#198.55#198.924
569;на;на;ADP;_;_;571;case;_;@dlb1967m-words#@dlb1967m#198.924#199.298
570;короткое;короткий;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;571;amod;_;@dlb1967m-words#@dlb1967m#199.298#199.672
571;время;время;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;573;obl;_;@dlb1967m-words#@dlb1967m#199.672#200.046
572;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;573;nsubj;_;@dlb1967m-words#@dlb1967m#200.046#200.42
573;взяла;брать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;604;conj;_;@dlb1967m-words#@dlb1967m#200.42#200.794
574;такой;такой;DET;_;Case=Acc|Gender=Masc|Number=Sing;576;det;_;@dlb1967m-words#@dlb1967m#200.794#201.168
575;советский;советский;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;576;amod;_;@dlb1967m-words#@dlb1967m#201.168#201.542
576;реванш;реванш;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;573;obj;_;@dlb1967m-words#@dlb1967m#201.542#201.916
577;/;/;PUNCT;_;_;580;punct;_;@dlb1967m-words#@dlb1967m#201.916#202.29
578;но;но;CCONJ;_;_;580;cc;_;@dlb1967m-words#@dlb1967m#202.29#202.664
579;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;580;nsubj;_;@dlb1967m-words#@dlb1967m#202.664#203.038
580;не...;не...;PROPN;_;Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing;573;conj;_;@dlb1967m-words#@dlb1967m#203.038#203.412
581;/;/;PUNCT;_;_;584;punct;_;@dlb1967m-words#@dlb1967m#203.412#203.786
582;в;в;ADP;_;_;584;case;_;@dlb1967m-words#@dlb1967m#203.786#204.16
583;исторической;исторический;ADJ;_;Case=Loc|Degree=Pos|Gender=Fem|Number=Sing;584;amod;_;@dlb1967m-words#@dlb1967m#204.16#204.534
584;перспективе;перспектива;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;580;nmod;_;@dlb1967m-words#@dlb1967m#204.534#204.908
585;/;/;PUNCT;_;_;584;punct;_;@dlb1967m-words#@dlb1967m#204.908#205.282
586;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;588;nsubj;_;@dlb1967m-words#@dlb1967m#205.282#205.656
587;ненадолго;ненадолго;ADV;_;Degree=Pos;588;advmod;_;@dlb1967m-words#@dlb1967m#205.656#206.033
588;перспектива;перспектива;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;604;nsubj;_;@dlb1967m-words#@dlb1967m#206.127#206.46
589;у;у;ADP;_;_;590;case;_;@dlb1967m-words#@dlb1967m#206.46#206.793
590;Питера;Питер;PROPN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;588;nmod;_;@dlb1967m-words#@dlb1967m#206.793#207.126
591;/;/;PUNCT;_;_;588;punct;_;@dlb1967m-words#@dlb1967m#207.126#207.459
592;потому;потому;ADV;_;Degree=Pos;595;mark;_;@dlb1967m-words#@dlb1967m#207.459#207.792
593;что;что;SCONJ;_;_;592;fixed;_;@dlb1967m-words#@dlb1967m#207.792#208.125
594;всё-таки;все-таки;PART;_;_;595;advmod;_;@dlb1967m-words#@dlb1967m#208.125#208.458
595;Пётр;Пётр;PROPN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;604;advcl;_;@dlb1967m-words#@dlb1967m#208.458#208.791
596;/;/;PUNCT;_;_;598;punct;_;@dlb1967m-words#@dlb1967m#208.791#209.124
597;главная;главный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;598;amod;_;@dlb1967m-words#@dlb1967m#209.124#209.457
598;фигура;фигура;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;604;nsubj;_;@dlb1967m-words#@dlb1967m#209.457#209.79
599;российской;российский;ADJ;_;Case=Gen|Degree=Pos|Gender=Fem|Number=Sing;600;amod;_;@dlb1967m-words#@dlb1967m#209.79#210.123
600;истории;история;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;598;nmod;_;@dlb1967m-words#@dlb1967m#210.123#210.456
601;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;604;nsubj;_;@dlb1967m-words#@dlb1967m#210.456#210.789
602;на;на;ADP;_;_;603;case;_;@dlb1967m-words#@dlb1967m#210.789#211.122
