433	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3714.914#3715.365
434	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3715.365#3715.816
435	генерал	генерал	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3715.816#3716.267
436	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3716.267#3716.718
437	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3716.718#3717.169
438	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3717.169#3717.62
439	давал	давать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3717.62#3718.071
440	маме	мама	NOUN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3718.071#3718.522
441	развод	развод	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3718.522#3718.98
442	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3720.45#3720.918
443	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3720.918#3721.386
444	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3721.386#3721.854
445	тут	тут	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3721.854#3722.322
446	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3722.322#3722.79
447	возникает	возникать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3722.79#3723.258
448	с	с	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3723.258#3723.726
449	отчеством	отчество	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3723.726#3724.2
450	но	но	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3725.397#3725.817
451	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@lah1929f-words#@lah1929f#3725.817#3726.237
452	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3726.237#3726.657
453	быстро	быстро	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3726.657#3727.077
454	нашли	найти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3727.077#3727.497
455	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3727.497#3727.917
456	общий	общий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3727.917#3728.337
457	язык	язык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3728.337#3728.757
458	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3728.757#3729.177
459	потому	потому	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3729.177#3729.597
460	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3729.597#3730.017
461	воевали	воевать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3730.017#3730.437
462	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3730.437#3730.857
463	вместе	вместе	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3730.857#3731.277
464	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3731.277#3731.697
465	калиниском	калиниский	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3731.697#3732.117
466	фронте	фронт	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3732.117#3732.537
467	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3732.537#3732.957
468	вот	вот	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3732.957#3733.377
469	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3733.377#3733.797
470	одно	один	NUM	_	Case=Nom|Gender=Neut	_	_	_	@lah1929f-words#@lah1929f#3733.797#3734.217
471	соединение	соединение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3734.217#3734.637
472	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3734.637#3735.057
473	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3735.057#3735.477
474	у	у	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3735.477#3735.897
475	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@lah1929f-words#@lah1929f#3735.897#3736.317
476	масса	масса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3736.317#3736.737
477	знакомых	знакомый	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3736.737#3737.157
478	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3737.157#3737.577
479	общих	общий	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3737.577#3738.0
480	Купцов	Купцов	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3738.688#3739.188
481	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3739.188#3739.688
482	открыл	открыть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3739.688#3740.188
483	бутылку	бутылка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3740.188#3740.688
484	коньяка	коньяк	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3740.688#3741.188
485	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3741.188#3741.688
486	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@lah1929f-words#@lah1929f#3741.688#3742.188
487	выпили	выпить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3742.188#3742.688
488	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3743.2#3743.533
489	отец	отец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3743.533#3743.866
490	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3743.866#3744.199
491	утром	утром	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3744.199#3744.532
492	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3744.532#3744.865
493	у	у	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3744.865#3745.198
494	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3745.198#3745.531
495	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3745.531#3745.864
496	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3745.864#3746.197
497	вечером	вечером	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3746.197#3746.53
498	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3746.53#3746.863
499	уже	уже	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3746.863#3747.196
500	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3747.196#3747.529
501	подшофе	подшофе	PRED	_	_	_	_	_	@lah1929f-words#@lah1929f#3747.529#3747.862
502	подшофе	подшофе	PRED	_	_	_	_	_	@lah1929f-words#@lah1929f#3747.862#3748.2
503	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3748.701#3749.007
504	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@lah1929f-words#@lah1929f#3749.007#3749.313
505	мою	мой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3749.313#3749.619
506	судьбу	судьба	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3749.619#3749.925
507	решили	решить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3749.925#3750.231
508	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3751.777#3752.126
509	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3752.126#3752.475
510	умеет	уметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3752.475#3752.824
511	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3752.824#3753.173
512	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3753.173#3753.522
513	спросил	спросить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3753.522#3753.871
514	тот	тот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3753.871#3754.222
515	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3755.027#3755.348
516	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3755.348#3755.669
517	ничего	ничто	PRON	_	Case=Gen	_	_	_	@lah1929f-words#@lah1929f#3755.669#3755.99
518	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3755.99#3756.311
519	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3756.311#3756.632
520	умеет	уметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3756.632#3756.956
521	что	что	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3757.833#3758.142
522	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3758.142#3758.451
523	таком	такой	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3758.451#3758.76
524	возрасте	возраст	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3758.76#3759.069
525	можно	можно	PRED	_	_	_	_	_	@lah1929f-words#@lah1929f#3759.069#3759.378
526	уметь	уметь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3759.378#3759.687
527	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3759.687#3759.999
528	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3761.0#3761.291
529	что-то	что-то	PRON	_	Case=Acc	_	_	_	@lah1929f-words#@lah1929f#3761.291#3761.582
530	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3761.582#3761.873
531	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3761.873#3762.164
532	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3762.164#3762.455
533	?	?	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3762.455#3762.746
534	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3762.746#3763.069
535	да	да	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3763.069#3763.392
536	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3763.392#3763.715
537	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3763.715#3764.038
538	у	у	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3764.038#3764.361
539	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@lah1929f-words#@lah1929f#3764.361#3764.684
540	артистка	артистка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3764.684#3765.013
541	а	а	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3765.207#3765.525
542	у	у	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3765.525#3765.843
543	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@lah1929f-words#@lah1929f#3765.843#3766.161
544	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3766.161#3766.479
545	театр	театр	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3766.479#3766.8
546	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3767.629#3767.948
547	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@lah1929f-words#@lah1929f#3767.948#3768.267
548	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3768.267#3768.586
549	решили	решить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3768.586#3768.905
550	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3768.905#3769.224
551	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3769.224#3769.543
552	иду	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3769.543#3769.862
553	в	в	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3769.862#3770.181
554	театр	театр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3770.181#3770.5
555	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3789.0#3790.0
556	отец	отец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3790.0#3790.42
557	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3790.42#3790.84
558	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3790.84#3791.26
559	бы	бы	AUX	_	_	_	_	_	@lah1929f-words#@lah1929f#3791.26#3791.68
560	ее	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3791.68#3792.1
561	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3792.1#3792.52
562	месяц	месяц	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3792.52#3792.94
563	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3792.94#3793.36
564	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3793.36#3793.78
565	общий	общий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3793.78#3794.2
566	но	но	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3794.8#3795.229
567	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3795.229#3795.658
568	весила	весить	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3795.658#3796.087
569	47	47	NUM	_	_	_	_	_	@lah1929f-words#@lah1929f#3796.087#3796.516
570	килограммов	килограмм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@lah1929f-words#@lah1929f#3796.516#3796.945
571	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3796.945#3797.374
572	куда	куда	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3797.374#3797.803
573	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3797.803#3798.232
574	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3798.232#3798.661
575	общий	общий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3798.661#3799.09
576	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3799.09#3799.519
577	господи	господи	INTJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3799.519#3799.948
578	ну	ну	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3800.409#3800.851
579	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3800.851#3801.293
580	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3801.293#3801.735
581	мм	мм	INTJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3801.735#3802.177
582	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3802.177#3802.619
583	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3802.619#3803.061
584	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3803.061#3803.503
585	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3803.503#3803.945
586	когда	когда	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3803.945#3804.387
587	пересказывал	пересказывать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3804.387#3804.829
588	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3804.829#3805.271
589	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3805.271#3805.713
590	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3805.713#3806.155
591	единственное	единственный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3806.155#3806.597
592	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3806.597#3807.039
593	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3807.039#3807.481
594	свидание	свидание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3807.481#3807.923
595	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3807.923#3808.365
596	без	без	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3808.365#3808.807
597	всякой	всякий	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3808.807#3809.249
598	попки	попка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3809.249#3809.701
599	никого	никто	PRON	_	Case=Gen	_	_	_	@lah1929f-words#@lah1929f#3810.27#3810.608
600	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3810.608#3810.946
601	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3810.946#3811.284
602	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@lah1929f-words#@lah1929f#3811.284#3811.622
603	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3811.622#3811.96
604	вдвоем	вдвоем	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3811.96#3812.298
605	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3812.298#3812.636
606	и	и	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3812.636#3812.974
607	можно	можно	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3812.974#3813.312
608	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3813.312#3813.65
609	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3813.65#3813.988
610	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3813.988#3814.326
611	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3814.326#3814.664
612	рассказывать	рассказывать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3814.664#3815.006
613	да	да	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3816.227#3816.515
614	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3816.515#3816.803
615	и	и	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3816.803#3817.091
616	так	так	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3817.091#3817.379
617	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@lah1929f-words#@lah1929f#3817.379#3817.667
618	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3817.667#3817.955
619	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3817.955#3818.243
620	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3818.243#3818.531
621	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3818.531#3818.819
622	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3818.819#3819.107
623	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3819.107#3819.395
624	артистка	артистка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3819.395#3819.688
625	да	да	CCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3819.935#3820.103
626	и	и	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3820.532#3821.096
627	не	не	PART	_	_	_	_	_	@lah1929f-words#@lah1929f#3821.096#3821.66
628	плохой	плохой	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3821.66#3822.224
629	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3822.224#3822.788
630	потому	потому	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3822.788#3823.352
631	что	что	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3823.352#3823.916
632	когда	когда	SCONJ	_	_	_	_	_	@lah1929f-words#@lah1929f#3823.916#3824.48
633	мама	мама	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3824.48#3825.044
634	приехала	приехать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3825.044#3825.608
635	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3825.608#3826.172
636	получать	получать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3826.172#3826.736
637	разрешение	разрешение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3826.736#3827.3
638	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3827.681#3828.096
639	тетка	тетка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@lah1929f-words#@lah1929f#3828.096#3828.511
640	которая	который	PRON	_	Case=Nom	_	_	_	@lah1929f-words#@lah1929f#3828.511#3828.926
641	там	там	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3828.926#3829.341
642	сидела	сидеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3829.341#3829.756
643	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3829.756#3830.171
644	все	все	ADV	_	Degree=Pos	_	_	_	@lah1929f-words#@lah1929f#3830.171#3830.586
645	на	на	ADP	_	_	_	_	_	@lah1929f-words#@lah1929f#3830.586#3831.001
646	нее	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@lah1929f-words#@lah1929f#3831.001#3831.416
647	смотрела	смотреть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@lah1929f-words#@lah1929f#3831.416#3831.831
648	/	/	PUNCT	_	_	_	_	_	@lah1929f-words#@lah1929f#3831.831#3832.246
